year,GEOID,NAME,state,county,tract,total_units_b25024,units_1_detached,units_1_attached,units_2,units_3_4,units_5_9,units_10_19,units_20_49,units_50_plus,mobile_home,boat_rv_van,total_housing_units,total_units_b25002,occupied_units,vacant_units,tenure_total,owner_occupied,renter_occupied,pop_in_occupied_total,pop_in_owner_occupied,pop_in_renter_occupied,median_income_all_occupied,median_income_owner_occupied,median_income_renter_occupied,units_by_tenure_total,owner_units_total,owner_1_detached,owner_1_attached,owner_2,owner_3_4,owner_5_9,owner_10_19,owner_20_49,owner_50_plus,owner_mobile_home,owner_boat_rv_van,renter_units_total,renter_1_detached,renter_1_attached,renter_2,renter_3_4,renter_5_9,renter_10_19,renter_20_49,renter_50_plus,renter_mobile_home,renter_boat_rv_van,median_owner_costs_total,median_owner_costs_with_mortgage,median_owner_costs_no_mortgage,median_household_income,single_family_units,pct_single_family,pct_vacant,pct_occupied,pct_renter_occupied,pct_owner_occupied,renter_single_family,pct_sf_renter_occupied,owner_renter_income_gap
2009,49035110400,"Census Tract 1104, Salt Lake County, Utah",49,035,110400,2906,1640,131,147,92,25,213,385,232,41,0,2906,2906,2515,391,2515,1715,800,6657,4470,2187,46938.0,65506.0,30100.0,2515,1715,1405,79,28,22,11,64,94,12,0,0,800,158,39,64,70,14,108,204,143,0,0,819.0,1893.0,376.0,46938.0,1771,0.6094287680660702,0.13454920853406746,0.8654507914659325,0.31809145129224653,0.6819085487077535,197,0.11123658949745906,35406.0
2009,49035110500,"Census Tract 1105, Salt Lake County, Utah",49,035,110500,2028,1775,66,67,67,40,13,0,0,0,0,2028,2028,1871,157,1871,1449,422,5722,4428,1294,75295.0,84479.0,31627.0,1871,1449,1390,37,0,9,0,13,0,0,0,0,422,280,17,67,58,0,0,0,0,0,0,1149.0,1746.0,367.0,75295.0,1841,0.9077909270216963,0.07741617357001973,0.9225838264299803,0.2255478353821486,0.7744521646178514,297,0.16132536664856056,52852.0
2009,49035110600,"Census Tract 1106, Salt Lake County, Utah",49,035,110600,1907,1804,5,35,10,0,0,37,4,12,0,1907,1907,1850,57,1850,1631,219,5548,5025,523,76477.0,79441.0,40529.0,1850,1631,1626,5,0,0,0,0,0,0,0,0,219,133,0,35,10,0,0,37,4,0,0,1118.0,1719.0,415.0,76477.0,1809,0.9486103828002097,0.029889879391714735,0.9701101206082853,0.11837837837837838,0.8816216216216216,133,0.07352128247650636,38912.0
2009,49035110701,"Census Tract 1107.01, Salt Lake County, Utah",49,035,110701,1522,787,117,55,88,195,95,99,86,0,0,1522,1522,1485,37,1485,926,559,3808,2098,1710,48981.0,50058.0,46979.0,1485,926,641,66,12,77,14,50,0,66,0,0,559,109,51,43,11,181,45,99,20,0,0,1308.0,1419.0,321.0,48981.0,904,0.5939553219448095,0.02431011826544021,0.9756898817345598,0.37643097643097645,0.6235690235690236,160,0.17699115044247787,3079.0
2009,49035110702,"Census Tract 1107.02, Salt Lake County, Utah",49,035,110702,1794,1202,206,110,258,8,0,10,0,0,0,1794,1794,1661,133,1661,1205,456,4694,3403,1291,57044.0,73520.0,46757.0,1661,1205,1042,103,29,31,0,0,0,0,0,0,456,121,103,81,133,8,0,10,0,0,0,1086.0,1836.0,392.0,57044.0,1408,0.7848383500557413,0.07413600891861762,0.9258639910813824,0.27453341360626127,0.7254665863937387,224,0.1590909090909091,26763.0
2009,49035110800,"Census Tract 1108, Salt Lake County, Utah",49,035,110800,2104,829,175,152,163,177,330,113,165,0,0,2104,2104,1853,251,1853,1293,560,4526,3234,1292,53361.0,67250.0,32090.0,1853,1293,722,167,45,106,102,40,66,45,0,0,560,39,8,72,57,36,193,47,108,0,0,1064.0,1435.0,372.0,53361.0,1004,0.47718631178707227,0.11929657794676807,0.8807034220532319,0.3022126281705343,0.6977873718294657,47,0.046812749003984064,35160.0
2009,49035110900,"Census Tract 1109, Salt Lake County, Utah",49,035,110900,1572,1339,130,103,0,0,0,0,0,0,0,1572,1572,1413,159,1413,1234,179,4261,3665,596,75639.0,92250.0,31361.0,1413,1234,1129,97,8,0,0,0,0,0,0,0,179,51,33,95,0,0,0,0,0,0,0,1339.0,1850.0,506.0,75639.0,1469,0.9344783715012722,0.10114503816793893,0.898854961832061,0.12668082094833688,0.8733191790516631,84,0.05718175629680054,60889.0
2009,49035111001,"Census Tract 1110.01, Salt Lake County, Utah",49,035,111001,1607,1425,121,61,0,0,0,0,0,0,0,1607,1607,1472,135,1472,1294,178,3917,3432,485,89643.0,90909.0,59630.0,1472,1294,1227,67,0,0,0,0,0,0,0,0,178,89,54,35,0,0,0,0,0,0,0,1261.0,2095.0,536.0,89643.0,1546,0.9620410703173615,0.08400746733042937,0.9159925326695706,0.12092391304347826,0.8790760869565217,143,0.09249676584734799,31279.0
2009,49035111002,"Census Tract 1110.02, Salt Lake County, Utah",49,035,111002,2294,1311,78,41,90,257,148,227,142,0,0,2294,2294,2124,170,2124,1349,775,6368,4768,1600,73750.0,102837.0,37005.0,2124,1349,1230,78,41,0,0,0,0,0,0,0,775,42,0,0,90,167,148,186,142,0,0,1742.0,2077.0,543.0,73750.0,1389,0.6054925893635571,0.07410636442894507,0.925893635571055,0.3648775894538606,0.6351224105461394,42,0.03023758099352052,65832.0
2009,49035111101,"Census Tract 1111.01, Salt Lake County, Utah",49,035,111101,2544,1379,253,96,88,161,110,0,49,408,0,2544,2544,2468,76,2468,2032,436,5867,4830,1037,50523.0,52879.0,43190.0,2468,2032,1214,211,32,0,77,75,0,15,408,0,436,115,42,64,88,58,35,0,34,0,0,829.0,1279.0,391.0,50523.0,1632,0.6415094339622641,0.029874213836477988,0.970125786163522,0.1766612641815235,0.8233387358184765,157,0.09620098039215687,9689.0
2009,49035111102,"Census Tract 1111.02, Salt Lake County, Utah",49,035,111102,2885,969,360,147,84,253,757,289,26,0,0,2885,2885,2798,87,2798,1236,1562,6036,2739,3297,46410.0,65192.0,39118.0,2798,1236,886,264,0,0,20,66,0,0,0,0,1562,83,96,147,72,194,691,253,26,0,0,1156.0,1529.0,413.0,46410.0,1329,0.4606585788561525,0.030155979202772965,0.9698440207972271,0.5582558970693352,0.44174410293066474,179,0.1346877351392024,26074.0
2009,49035111103,"Census Tract 1111.03, Salt Lake County, Utah",49,035,111103,2458,1377,657,216,14,64,103,12,15,0,0,2458,2458,2271,187,2271,2003,268,5710,5141,569,67404.0,72757.0,60588.0,2271,2003,1267,546,13,14,55,81,12,15,0,0,268,50,67,120,0,9,22,0,0,0,0,1009.0,1584.0,518.0,67404.0,2034,0.8275020341741253,0.07607811228641172,0.9239218877135883,0.11800968736239542,0.8819903126376046,117,0.05752212389380531,12169.0
2009,49035111201,"Census Tract 1112.01, Salt Lake County, Utah",49,035,111201,1010,666,10,30,21,24,165,85,9,0,0,1010,1010,957,53,957,638,319,2411,1673,738,59728.0,58846.0,60515.0,957,638,609,0,0,0,0,0,29,0,0,0,319,30,10,30,21,24,165,30,9,0,0,1301.0,1433.0,324.0,59728.0,676,0.6693069306930693,0.05247524752475247,0.9475247524752475,0.3333333333333333,0.6666666666666666,40,0.05917159763313609,-1669.0
2009,49035111202,"Census Tract 1112.02, Salt Lake County, Utah",49,035,111202,2130,916,102,107,51,133,358,287,176,0,0,2130,2130,2062,68,2062,1234,828,5114,3216,1898,57723.0,72222.0,45484.0,2062,1234,860,64,29,10,53,105,113,0,0,0,828,56,38,78,41,80,253,106,176,0,0,941.0,1440.0,381.0,57723.0,1018,0.4779342723004695,0.03192488262910798,0.968075117370892,0.4015518913676043,0.5984481086323957,94,0.09233791748526522,26738.0
2009,49035111302,"Census Tract 1113.02, Salt Lake County, Utah",49,035,111302,2280,2126,41,99,0,0,0,0,14,0,0,2280,2280,2169,111,2169,1859,310,6065,5198,867,77686.0,87818.0,45577.0,2169,1859,1843,16,0,0,0,0,0,0,0,0,310,172,25,99,0,0,0,0,14,0,0,1081.0,1590.0,399.0,77686.0,2167,0.9504385964912281,0.04868421052631579,0.9513157894736842,0.1429230059935454,0.8570769940064545,197,0.09090909090909091,42241.0
2009,49035111304,"Census Tract 1113.04, Salt Lake County, Utah",49,035,111304,1259,1105,109,45,0,0,0,0,0,0,0,1259,1259,1247,12,1247,1166,81,4129,3812,317,93403.0,95400.0,52578.0,1247,1166,1084,65,17,0,0,0,0,0,0,0,81,9,44,28,0,0,0,0,0,0,0,1643.0,2051.0,580.0,93403.0,1214,0.9642573471008737,0.009531374106433678,0.9904686258935663,0.06495589414595028,0.9350441058540497,53,0.04365733113673806,42822.0
2009,49035111305,"Census Tract 1113.05, Salt Lake County, Utah",49,035,111305,1455,1242,72,70,41,0,8,0,12,10,0,1455,1455,1375,80,1375,1109,266,4044,3254,790,71767.0,80524.0,53676.0,1375,1109,1062,47,0,0,0,0,0,0,0,0,266,110,25,70,41,0,8,0,12,0,0,1266.0,1675.0,429.0,71767.0,1314,0.9030927835051547,0.054982817869415807,0.9450171821305842,0.19345454545454546,0.8065454545454546,135,0.10273972602739725,26848.0
2009,49035111306,"Census Tract 1113.06, Salt Lake County, Utah",49,035,111306,1080,595,32,0,36,169,178,22,48,0,0,1080,1080,1005,75,1005,502,503,2689,1693,996,65850.0,107500.0,54879.0,1005,502,502,0,0,0,0,0,0,0,0,0,503,81,0,0,36,169,147,22,48,0,0,1517.0,1853.0,495.0,65850.0,627,0.5805555555555556,0.06944444444444445,0.9305555555555556,0.5004975124378109,0.49950248756218907,81,0.1291866028708134,52621.0
2009,49035111400,"Census Tract 1114, Salt Lake County, Utah",49,035,111400,2487,1255,119,108,277,44,335,190,77,82,0,2487,2487,2307,180,2307,1102,1205,5974,2632,3342,34484.0,44818.0,26632.0,2307,1102,997,0,0,35,0,0,27,0,43,0,1205,226,119,73,210,44,300,117,77,39,0,931.0,1116.0,287.0,34484.0,1374,0.5524728588661038,0.07237635705669482,0.9276236429433052,0.5223233636757694,0.47767663632423063,345,0.25109170305676853,18186.0
2009,49035111500,"Census Tract 1115, Salt Lake County, Utah",49,035,111500,692,321,48,32,9,55,58,76,86,7,0,692,692,596,96,596,172,424,1509,456,1053,33152.0,38629.0,28182.0,596,172,148,24,0,0,0,0,0,0,0,0,424,124,24,32,9,55,58,61,54,7,0,750.0,1081.0,183.0,33152.0,369,0.5332369942196532,0.13872832369942195,0.861271676300578,0.7114093959731543,0.28859060402684567,148,0.4010840108401084,10447.0
2009,49035111600,"Census Tract 1116, Salt Lake County, Utah",49,035,111600,2182,342,159,0,120,299,439,418,302,103,0,2182,2182,1733,449,1733,395,1338,4092,950,3142,32492.0,49757.0,30229.0,1733,395,189,113,0,9,21,63,0,0,0,0,1338,113,46,0,55,144,316,279,302,83,0,793.0,1057.0,332.0,32492.0,501,0.2296058661778185,0.20577451879010084,0.7942254812098992,0.7720715522215811,0.22792844777841892,159,0.31736526946107785,19528.0
2009,49035111700,"Census Tract 1117, Salt Lake County, Utah",49,035,111700,3562,1404,227,286,485,240,283,330,162,145,0,3562,3562,3291,271,3291,1154,2137,8876,2808,6068,33913.0,48107.0,29047.0,3291,1154,906,143,12,0,24,28,29,0,12,0,2137,361,84,274,485,216,255,248,162,52,0,1093.0,1300.0,303.0,33913.0,1631,0.45788882650196516,0.07608085345311623,0.9239191465468838,0.6493467031297478,0.3506532968702522,445,0.272838749233599,19060.0
2009,49035111800,"Census Tract 1118, Salt Lake County, Utah",49,035,111800,3488,1689,484,368,299,144,231,219,54,0,0,3488,3488,3045,443,3045,1945,1100,7516,4781,2735,51858.0,62917.0,33060.0,3045,1945,1297,306,47,152,31,14,98,0,0,0,1100,306,94,278,86,113,136,73,14,0,0,1140.0,1355.0,368.0,51858.0,2173,0.622993119266055,0.12700688073394495,0.872993119266055,0.361247947454844,0.638752052545156,400,0.18407731247123793,29857.0
2009,49035111901,"Census Tract 1119.01, Salt Lake County, Utah",49,035,111901,3581,525,308,39,303,762,1231,191,150,72,0,3581,3581,3225,356,3225,1162,2063,7823,2576,5247,42413.0,50918.0,40350.0,3225,1162,447,232,15,65,272,59,0,0,72,0,2063,58,36,24,238,477,967,113,150,0,0,763.0,1130.0,380.0,42413.0,833,0.2326165875453784,0.09941357162803686,0.9005864283719631,0.6396899224806202,0.3603100775193798,94,0.11284513805522209,10568.0
2009,49035111902,"Census Tract 1119.02, Salt Lake County, Utah",49,035,111902,3517,1422,506,232,255,165,586,111,240,0,0,3517,3517,3317,200,3317,1979,1338,7300,4190,3110,50303.0,60047.0,39160.0,3317,1979,1120,351,33,182,40,215,0,38,0,0,1338,227,105,199,35,125,371,111,165,0,0,894.0,1260.0,341.0,50303.0,1928,0.548194483935172,0.05686664771111743,0.9431333522888826,0.40337654507084714,0.5966234549291528,332,0.17219917012448133,20887.0
2009,49035112000,"Census Tract 1120, Salt Lake County, Utah",49,035,112000,3950,1213,296,58,429,543,733,362,189,127,0,3950,3950,3508,442,3508,1641,1867,7872,3737,4135,43526.0,58399.0,35668.0,3508,1641,889,266,0,136,189,25,7,12,117,0,1867,284,16,16,293,313,574,184,177,10,0,893.0,1494.0,404.0,43526.0,1509,0.3820253164556962,0.11189873417721519,0.8881012658227848,0.5322120866590649,0.467787913340935,300,0.1988071570576541,22731.0
2009,49035112100,"Census Tract 1121, Salt Lake County, Utah",49,035,112100,2637,1291,260,37,289,230,184,259,87,0,0,2637,2637,2357,280,2357,1467,890,6943,4991,1952,53816.0,78936.0,37174.0,2357,1467,1089,224,0,128,14,12,0,0,0,0,890,156,36,37,123,141,172,153,72,0,0,1316.0,1467.0,319.0,53816.0,1551,0.5881683731513083,0.1061812665908229,0.8938187334091771,0.3775986423419601,0.6224013576580398,192,0.12379110251450677,41762.0
2009,49035112201,"Census Tract 1122.01, Salt Lake County, Utah",49,035,112201,1736,1515,53,0,0,7,0,0,0,161,0,1736,1736,1667,69,1667,1503,164,5328,4745,583,69335.0,69263.0,69688.0,1667,1503,1339,12,0,0,0,0,0,0,152,0,164,139,9,0,0,7,0,0,0,9,0,1240.0,1489.0,332.0,69335.0,1568,0.9032258064516129,0.039746543778801845,0.9602534562211982,0.09838032393521295,0.901619676064787,148,0.09438775510204081,-425.0
2009,49035112202,"Census Tract 1122.02, Salt Lake County, Utah",49,035,112202,1600,1231,63,39,64,76,102,8,17,0,0,1600,1600,1421,179,1421,1129,292,3655,2779,876,50233.0,52423.0,34500.0,1421,1129,891,63,29,16,76,38,8,8,0,0,292,194,0,10,48,0,31,0,9,0,0,999.0,1192.0,293.0,50233.0,1294,0.80875,0.111875,0.888125,0.20548909218859956,0.7945109078114004,194,0.14992272024729522,17923.0
2009,49035112301,"Census Tract 1123.01, Salt Lake County, Utah",49,035,112301,1545,914,32,16,109,166,181,107,0,20,0,1545,1545,1445,100,1445,931,514,4007,2667,1340,48719.0,62423.0,24183.0,1445,931,701,32,0,29,107,18,24,0,20,0,514,152,0,16,50,50,163,83,0,0,0,962.0,1411.0,416.0,48719.0,946,0.6122977346278318,0.06472491909385113,0.9352750809061489,0.35570934256055364,0.6442906574394464,152,0.160676532769556,38240.0
2009,49035112302,"Census Tract 1123.02, Salt Lake County, Utah",49,035,112302,1424,1117,20,0,0,41,171,43,32,0,0,1424,1424,1340,84,1340,1002,338,3496,2727,769,48577.0,60395.0,30724.0,1340,1002,982,20,0,0,0,0,0,0,0,0,338,51,0,0,0,41,171,43,32,0,0,854.0,1213.0,341.0,48577.0,1137,0.7984550561797753,0.05898876404494382,0.9410112359550562,0.25223880597014925,0.7477611940298508,51,0.044854881266490766,29671.0
2009,49035112401,"Census Tract 1124.01, Salt Lake County, Utah",49,035,112401,3887,952,88,155,161,414,921,880,171,145,0,3887,3887,3495,392,3495,803,2692,9409,2222,7187,38032.0,47399.0,34963.0,3495,803,554,45,0,36,11,12,0,0,145,0,2692,292,43,122,125,376,763,800,171,0,0,906.0,1140.0,372.0,38032.0,1040,0.26755852842809363,0.1008489837921276,0.8991510162078724,0.7702432045779686,0.22975679542203148,335,0.32211538461538464,12436.0
2009,49035112402,"Census Tract 1124.02, Salt Lake County, Utah",49,035,112402,2182,1143,52,210,198,42,38,199,16,284,0,2182,2182,2010,172,2010,1079,931,5614,2941,2673,42618.0,53145.0,26719.0,2010,1079,893,22,26,0,0,0,0,0,138,0,931,214,30,184,198,42,38,101,16,108,0,741.0,1189.0,314.0,42618.0,1195,0.5476626947754354,0.07882676443629698,0.921173235563703,0.46318407960199004,0.53681592039801,244,0.20418410041841004,26426.0
2009,49035112501,"Census Tract 1125.01, Salt Lake County, Utah",49,035,112501,1474,940,283,107,53,38,31,12,10,0,0,1474,1474,1438,36,1438,969,469,3683,2287,1396,52991.0,57340.0,44306.0,1438,969,756,144,17,34,9,9,0,0,0,0,469,176,139,62,19,29,22,12,10,0,0,1199.0,1388.0,347.0,52991.0,1223,0.8297150610583447,0.024423337856173677,0.9755766621438263,0.32614742698191934,0.6738525730180807,315,0.25756336876533115,13034.0
2009,49035112502,"Census Tract 1125.02, Salt Lake County, Utah",49,035,112502,2879,730,354,85,193,547,584,267,100,19,0,2879,2879,2644,235,2644,1201,1443,5586,2653,2933,44877.0,51793.0,39941.0,2644,1201,654,271,33,64,108,40,0,12,19,0,1443,37,72,52,129,389,511,165,88,0,0,1112.0,1326.0,355.0,44877.0,1084,0.37651962486974644,0.08162556443209448,0.9183744355679055,0.5457639939485628,0.4542360060514372,109,0.10055350553505535,11852.0
2009,49035112503,"Census Tract 1125.03, Salt Lake County, Utah",49,035,112503,1719,1081,256,124,132,73,22,21,0,10,0,1719,1719,1600,119,1600,1152,448,4537,3210,1327,55994.0,65000.0,34432.0,1600,1152,938,96,10,42,23,22,11,0,10,0,448,83,131,84,90,50,0,10,0,0,0,1192.0,1485.0,356.0,55994.0,1337,0.7777777777777778,0.06922629435718441,0.9307737056428156,0.28,0.72,214,0.1600598354525056,30568.0
2009,49035112604,"Census Tract 1126.04, Salt Lake County, Utah",49,035,112604,1616,1594,17,5,0,0,0,0,0,0,0,1616,1616,1583,33,1583,1412,171,5175,4510,665,61513.0,62692.0,46979.0,1583,1412,1395,17,0,0,0,0,0,0,0,0,171,166,0,5,0,0,0,0,0,0,0,1279.0,1428.0,341.0,61513.0,1611,0.9969059405940595,0.02042079207920792,0.9795792079207921,0.1080227416298168,0.8919772583701832,166,0.10304158907510863,15713.0
2009,49035112605,"Census Tract 1126.05, Salt Lake County, Utah",49,035,112605,2815,1415,315,0,62,109,402,317,12,183,0,2815,2815,2659,156,2659,1649,1010,7351,4926,2425,52352.0,57342.0,39949.0,2659,1649,1130,205,0,45,58,62,35,0,114,0,1010,285,25,0,17,51,340,242,12,38,0,1078.0,1229.0,334.0,52352.0,1730,0.6145648312611013,0.05541740674955595,0.944582593250444,0.3798420458819105,0.6201579541180895,310,0.1791907514450867,17393.0
2009,49035112606,"Census Tract 1126.06, Salt Lake County, Utah",49,035,112606,2322,2060,20,11,0,0,60,70,50,51,0,2322,2322,2168,154,2168,2004,164,6447,6155,292,85857.0,88837.0,21250.0,2168,2004,1876,12,0,0,0,38,29,9,40,0,164,30,8,11,0,0,22,41,41,11,0,1346.0,1511.0,486.0,85857.0,2080,0.8957795004306632,0.06632213608957795,0.9336778639104221,0.07564575645756458,0.9243542435424354,38,0.01826923076923077,67587.0
2009,49035112608,"Census Tract 1126.08, Salt Lake County, Utah",49,035,112608,1760,1699,41,0,10,0,0,0,0,10,0,1760,1760,1760,0,1760,1612,148,6390,5529,861,87660.0,87853.0,86000.0,1760,1612,1582,20,0,0,0,0,0,0,10,0,148,117,21,0,10,0,0,0,0,0,0,1616.0,1827.0,387.0,87660.0,1740,0.9886363636363636,0.0,1.0,0.08409090909090909,0.9159090909090909,138,0.07931034482758621,1853.0
2009,49035112609,"Census Tract 1126.09, Salt Lake County, Utah",49,035,112609,1874,1862,12,0,0,0,0,0,0,0,0,1874,1874,1874,0,1874,1758,116,6108,5748,360,102125.0,104205.0,45192.0,1874,1758,1746,12,0,0,0,0,0,0,0,0,116,116,0,0,0,0,0,0,0,0,0,1544.0,1791.0,468.0,102125.0,1874,1.0,0.0,1.0,0.061899679829242264,0.9381003201707577,116,0.061899679829242264,59013.0
2009,49035112610,"Census Tract 1126.10, Salt Lake County, Utah",49,035,112610,1600,750,240,130,11,70,101,207,75,16,0,1600,1600,1505,95,1505,857,648,4383,2387,1996,48724.0,64161.0,34573.0,1505,857,659,136,29,0,7,0,0,10,16,0,648,58,104,101,11,24,78,207,65,0,0,1063.0,1334.0,340.0,48724.0,990,0.61875,0.059375,0.940625,0.4305647840531561,0.5694352159468439,162,0.16363636363636364,29588.0
2009,49035112611,"Census Tract 1126.11, Salt Lake County, Utah",49,035,112611,2482,1734,143,86,51,85,225,144,14,0,0,2482,2482,2482,0,2482,1889,593,6721,5329,1392,62316.0,67011.0,44688.0,2482,1889,1697,96,15,10,71,0,0,0,0,0,593,37,47,71,41,14,225,144,14,0,0,1331.0,1571.0,369.0,62316.0,1877,0.7562449637389203,0.0,1.0,0.23892022562449639,0.7610797743755037,84,0.044752264251465106,22323.0
2009,49035112612,"Census Tract 1126.12, Salt Lake County, Utah",49,035,112612,1485,825,231,49,48,146,57,0,100,29,0,1485,1485,1464,21,1464,1077,387,3646,2901,745,60056.0,74087.0,27865.0,1464,1077,790,208,0,22,28,0,0,0,29,0,387,35,23,49,26,118,36,0,100,0,0,1348.0,1486.0,346.0,60056.0,1056,0.7111111111111111,0.014141414141414142,0.9858585858585859,0.26434426229508196,0.735655737704918,58,0.054924242424242424,46222.0
2009,49035112613,"Census Tract 1126.13, Salt Lake County, Utah",49,035,112613,1539,1498,28,0,0,0,0,13,0,0,0,1539,1539,1539,0,1539,1462,77,5180,4868,312,88162.0,90756.0,44911.0,1539,1462,1434,28,0,0,0,0,0,0,0,0,77,64,0,0,0,0,0,13,0,0,0,1440.0,1604.0,430.0,88162.0,1526,0.9915529564652371,0.0,1.0,0.050032488628979854,0.9499675113710201,64,0.04193971166448231,45845.0
2009,49035112614,"Census Tract 1126.14, Salt Lake County, Utah",49,035,112614,1132,1126,0,0,0,0,0,6,0,0,0,1132,1132,1124,8,1124,1097,27,3399,3336,63,122083.0,135368.0,29205.0,1124,1097,1097,0,0,0,0,0,0,0,0,0,27,21,0,0,0,0,0,6,0,0,0,1615.0,2013.0,600.0,122083.0,1126,0.9946996466431095,0.007067137809187279,0.9929328621908127,0.02402135231316726,0.9759786476868327,21,0.018650088809946713,106163.0
2009,49035112615,"Census Tract 1126.15, Salt Lake County, Utah",49,035,112615,814,806,8,0,0,0,0,0,0,0,0,814,814,814,0,814,779,35,2602,2436,166,108370.0,110184.0,66442.0,814,779,771,8,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,1744.0,1869.0,414.0,108370.0,814,1.0,0.0,1.0,0.042997542997543,0.957002457002457,35,0.042997542997543,43742.0
2009,49035112616,"Census Tract 1126.16, Salt Lake County, Utah",49,035,112616,1492,1482,0,0,0,10,0,0,0,0,0,1492,1492,1457,35,1457,1368,89,4998,4700,298,92285.0,97237.0,29556.0,1457,1368,1368,0,0,0,0,0,0,0,0,0,89,79,0,0,0,10,0,0,0,0,0,1664.0,1843.0,438.0,92285.0,1482,0.9932975871313673,0.023458445040214475,0.9765415549597856,0.06108442004118051,0.9389155799588195,79,0.053306342780026994,67681.0
2009,49035112617,"Census Tract 1126.17, Salt Lake County, Utah",49,035,112617,1117,1117,0,0,0,0,0,0,0,0,0,1117,1117,1102,15,1102,1063,39,4091,3950,141,112045.0,112102.0,104911.0,1102,1063,1063,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,1614.0,1878.0,558.0,112045.0,1117,1.0,0.01342882721575649,0.9865711727842436,0.03539019963702359,0.9646098003629764,39,0.03491495076096687,7191.0
2009,49035112700,"Census Tract 1127, Salt Lake County, Utah",49,035,112700,1890,1410,132,76,168,0,59,30,15,0,0,1890,1890,1751,139,1751,1233,518,4757,3488,1269,49732.0,66758.0,26979.0,1751,1233,1157,68,8,0,0,0,0,0,0,0,518,148,64,68,168,0,25,30,15,0,0,1095.0,1350.0,349.0,49732.0,1542,0.8158730158730159,0.07354497354497354,0.9264550264550264,0.2958309537407196,0.7041690462592805,212,0.13748378728923477,39779.0
2009,49035112804,"Census Tract 1128.04, Salt Lake County, Utah",49,035,112804,1875,1713,0,9,0,0,0,9,141,3,0,1875,1875,1840,35,1840,1554,286,6153,5266,887,71695.0,78910.0,40714.0,1840,1554,1545,0,9,0,0,0,0,0,0,0,286,133,0,0,0,0,0,9,141,3,0,1482.0,1555.0,333.0,71695.0,1713,0.9136,0.018666666666666668,0.9813333333333333,0.15543478260869564,0.8445652173913043,133,0.07764156450671336,38196.0
2009,49035112805,"Census Tract 1128.05, Salt Lake County, Utah",49,035,112805,1675,1637,0,0,0,0,0,9,29,0,0,1675,1675,1564,111,1564,1431,133,5634,5268,366,86806.0,88750.0,62716.0,1564,1431,1431,0,0,0,0,0,0,0,0,0,133,95,0,0,0,0,0,9,29,0,0,1583.0,1677.0,413.0,86806.0,1637,0.977313432835821,0.0662686567164179,0.9337313432835821,0.0850383631713555,0.9149616368286445,95,0.05803298717165547,26034.0
2009,49035112807,"Census Tract 1128.07, Salt Lake County, Utah",49,035,112807,1804,1044,104,11,23,232,277,16,97,0,0,1804,1804,1715,89,1715,913,802,4997,3378,1619,73496.0,67154.0,75136.0,1715,913,861,41,11,0,0,0,0,0,0,0,802,144,63,0,23,232,227,16,97,0,0,1499.0,1559.0,432.0,73496.0,1148,0.6363636363636364,0.04933481152993348,0.9506651884700665,0.46763848396501456,0.5323615160349854,207,0.1803135888501742,-7982.0
2009,49035112808,"Census Tract 1128.08, Salt Lake County, Utah",49,035,112808,3231,1684,356,28,18,185,192,146,327,295,0,3231,3231,3147,84,3147,2078,1069,8623,6310,2313,63097.0,76063.0,48633.0,3147,2078,1500,312,0,0,11,45,0,10,200,0,1069,160,44,28,18,161,147,146,270,95,0,1630.0,1809.0,360.0,63097.0,2040,0.6313834726090993,0.025998142989786442,0.9740018570102136,0.33968859231013665,0.6603114076898634,204,0.1,27430.0
2009,49035112809,"Census Tract 1128.09, Salt Lake County, Utah",49,035,112809,3468,2558,170,0,41,149,395,0,59,62,34,3468,3468,3171,297,3171,2539,632,10986,9596,1390,92604.0,105131.0,44559.0,3171,2539,2305,155,0,0,32,0,0,0,13,34,632,173,15,0,41,117,178,0,59,49,0,1950.0,2238.0,598.0,92604.0,2728,0.7866205305651672,0.08564013840830449,0.9143598615916955,0.19930621255124567,0.8006937874487543,188,0.0689149560117302,60572.0
2009,49053271300,"Census Tract 2713, Washington County, Utah",49,053,271300,1319,585,74,153,76,100,180,89,15,47,0,1319,1319,1173,146,1173,561,612,3974,1478,2496,37739.0,50795.0,35030.0,1173,561,392,63,51,0,0,8,0,0,47,0,612,181,11,70,76,76,138,45,15,0,0,564.0,1321.0,328.0,37739.0,659,0.49962092494313876,0.1106899166034875,0.8893100833965125,0.5217391304347826,0.4782608695652174,192,0.291350531107739,15765.0
2009,49053271400,"Census Tract 2714, Washington County, Utah",49,053,271400,1890,603,501,71,135,47,140,16,155,212,10,1890,1890,1588,302,1588,948,640,3905,2120,1785,34651.0,38214.0,29306.0,1588,948,401,305,0,71,22,51,0,12,76,10,640,81,196,60,64,25,62,16,132,4,0,590.0,1109.0,275.0,34651.0,1104,0.5841269841269842,0.15978835978835979,0.8402116402116402,0.40302267002518893,0.5969773299748111,277,0.2509057971014493,8908.0
